Classification	ID	Name
koma1264/opuu1238	twam1235	Komo-Uduk
koma1264/opuu1238	dana1255	Dana-Opo
huav1256	sand1283	San Dionisio-San Mateo Huave
huav1256	sanf1267	San Francisco-Santa María Huave
suki1244	gogo1264	Gogodalic
suki1244/gogo1264	ariw1234	Ari-Waruna
hmon1336	mien1242	Mienic
hmon1336	hmon1337	Hmongic
hmon1336/mien1242	mien1243	Mien-Mun
hmon1336/hmon1337	pahe1239	Paheng
hmon1336/hmon1337	nucl1714	Nuclear Hmongic-Ho Ne
hmon1336/hmon1337/nucl1714	nucl1720	Nuclear Hmongic
hmon1336/hmon1337/nucl1714	jion1235	Jiongnai-Ho Ne
hmon1336/hmon1337/nucl1714/nucl1720	east2369	East Hmongic
hmon1336/hmon1337/nucl1714/nucl1720	west2803	West Hmongic
hmon1336/hmon1337/nucl1714/nucl1720	nort2748	North Hmongic
hmon1336/hmon1337/nucl1714/nucl1720/west2803	buna1280	Bu-Nao-Bunu
hmon1336/hmon1337/nucl1714/nucl1720/west2803	grea1295	Greater Chuanqiandian
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295	huis1239	Huishui
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295	guiy1235	Guiyang
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295	mash1238	Mashan
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295	chua1248	Chuanqiandian
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295/chua1248	firs1234	First Vernacular Hmong
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295/chua1248/firs1234	huam1250	Hua Miao
hmon1336/hmon1337/nucl1714/nucl1720/west2803/grea1295/chua1248/firs1234	unun9990	Unclassified First Vernacular Hmong
hmon1336/hmon1337/nucl1714/jion1235	hone1239	Ho Neic
heib1242	west2502	West-Central Heibanic
heib1242	east2429	Eastern Heibanic
heib1242/west2502	west2503	Western Heibanic
heib1242/west2502	cent2049	Central Heibanic
heib1242/west2502/cent2049	eban1241	Ebang-Logol
heib1242/west2502/cent2049/eban1241	eban1242	Ebang-Laru
cadd1255	nort2950	Northern Caddoan
cadd1255/nort2950	pawn1252	Pawnee-Kitsai
cadd1255/nort2950/pawn1252	pawn1253	Pawnee-Arikara
daju1249	west2501	Western Dajuic
daju1249	east2428	Eastern Dajuic
daju1249/west2501	nyal1252	Nyala Dajuic
chin1490	lowe1438	Lower Chinookan
pomo1273	russ1265	Russian River and Eastern
pomo1273/russ1265	russ1266	Russian River
pomo1273/russ1265/russ1266	sout2983	Southern Pomoan-Kashaya
pomo1273/russ1265/russ1266	nort2965	Northern-Central Pomoan
kadu1256	cent2229	Central-Western Kadugli-Krongo
kadu1256/cent2229	east2424	Krongo-Tumtum
kadu1256/cent2229	katc1251	Katcha-Kadugli-Miri-Kanga
krua1234	east2415	Eastern Kru
krua1234	grea1300	Greater Western Kru
krua1234/east2415	dida1244	Neyo-Dida
krua1234/east2415	bete1265	Beteic
krua1234/east2415	bakw1242	Bakwe-Wane
krua1234/east2415	unun9909	Unclassified Eastern Kru
krua1234/east2415/dida1244	dida1245	Dida
krua1234/east2415/dida1244/dida1245	gueb1239	Guebie-Lakota Dida
krua1234/east2415/bete1265	east2416	Eastern Bete
krua1234/east2415/bete1265	west2489	Western Bete
krua1234/grea1300	west2485	Western Kru
krua1234/grea1300/west2485	weeb1234	Wee-Bassa-Klao
krua1234/grea1300/west2485	greb1258	Grebo-Aizi
krua1234/grea1300/west2485/weeb1234	weea1234	Wee
krua1234/grea1300/west2485/weeb1234	bass1266	Bassa-Klao
krua1234/grea1300/west2485/weeb1234/weea1234	guer1244	Guere-Krahn
krua1234/grea1300/west2485/weeb1234/weea1234/guer1244	guer1240	Guere
krua1234/grea1300/west2485/weeb1234/bass1266	bass1262	Bassaic
krua1234/grea1300/west2485/weeb1234/bass1266	klao1242	Klao-Tajuasohn
krua1234/grea1300/west2485/greb1258	greb1257	Grebo
krua1234/grea1300/west2485/greb1258	aizi1248	Aizi
krua1234/grea1300/west2485/greb1258/greb1257	ivor1240	Ivorian Grebo
krua1234/grea1300/west2485/greb1258/greb1257	greb1256	Liberian Grebo
krua1234/grea1300/west2485/greb1258/greb1257/ivor1240	tepo1241	Tepo-Plapo
krua1234/grea1300/west2485/greb1258/greb1257/greb1256	nort3193	North-Central Liberian Grebo
krua1234/grea1300/west2485/greb1258/greb1257/greb1256/nort3193	barc1236	Barclayville-Gboloo-Central Liberian Grebo
krua1234/grea1300/west2485/greb1258/greb1257/greb1256/nort3193/barc1236	gbol1236	Gboloo-Central Grebo
taik1256	kada1291	Kadaic
taik1256	kamt1241	Kam-Tai
taik1256	hlai1238	Hlaic
taik1256/kada1291	sout3143	Southwestern Kra
taik1256/kada1291	east2365	Eastern Kra
taik1256/kada1291/sout3143	paha1254	Southern Kra
taik1256/kada1291/sout3143	west2798	Western Kra
taik1256/kada1291/sout3143/west2798	lach1247	Lachic
taik1256/kada1291/sout3143/west2798	gela1265	Gelaoic
taik1256/kada1291/sout3143/west2798/gela1265	nort3188	Northern Gelao
taik1256/kada1291/sout3143/west2798/gela1265	sout2749	Southwestern Gelao
taik1256/kada1291/sout3143/west2798/gela1265/nort3188	ahou1236	Ahouic
taik1256/kada1291/east2365	buya1244	Buyang
taik1256/kada1291/east2365/buya1244	nort2744	Northern Buyang
taik1256/kamt1241	kams1241	Kam-Sui
taik1256/kamt1241	lakk1237	Lakkia-Biao
taik1256/kamt1241	daic1238	Daic-Beic
taik1256/kamt1241/kams1241	then1235	Then-MMS
taik1256/kamt1241/kams1241	mula1252	Mulam-Kam
taik1256/kamt1241/kams1241/then1235	maon1239	Maonan-Mak-Sui
taik1256/kamt1241/kams1241/then1235/maon1239	maon1240	Maonan-Chadong
taik1256/kamt1241/kams1241/then1235/maon1239	maka1300	Mak-Ai-Cham
taik1256/kamt1241/kams1241/mula1252	kami1255	Kamic
taik1256/kamt1241/kams1241/mula1252/kami1255	nort2734	Northern Kam
taik1256/kamt1241/lakk1237	biao1257	Biaoic
taik1256/kamt1241/daic1238	daic1237	Daic
taik1256/kamt1241/daic1238	beic1239	Beic
taik1256/kamt1241/daic1238/daic1237	cent2251	Central-Southwestern Tai
taik1256/kamt1241/daic1238/daic1237	nort3326	Northern Daic-Sek
taik1256/kamt1241/daic1238/daic1237/cent2251	wenm1239	Wenma-Southwestern Tai
taik1256/kamt1241/daic1238/daic1237/cent2251	deba1238	Debao-Jingxi-Nung
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239	sapa1255	Sapa-Southwestern Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255	sout3184	Southwestern Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184	sout2743	Southwestern Tai P
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184	sput1235	Southwestern Thai PH
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743	blac1269	Black Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743	shan1276	Shan Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743	luey1235	Lue-Yong
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743	redt1235	Red Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743	whit1265	White Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276	assa1264	Assam Tai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276	unun9896	Unclassified Shan
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276	sout2744	Southern Shan
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276	nort2739	Northern Shan
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264	phak1239	Phakeic
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/redt1235	taim1254	Tai Muong
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235	laot1235	Lao-Thai
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235	siam1241	Siamese
taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/laot1235	sako1234	Sakon Nakhon
taik1256/kamt1241/daic1238/daic1237/nort3326	nort3180	Northern Daic
taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180	nort3189	Northern Tai
taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180	yong1274	Yongnan-Yongbei
taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189	unun9894	Unclassified Northern Tai
taik1256/kamt1241/daic1238/beic1239	ling1270	Lingao
taik1256/hlai1238	nucl1241	Nuclear Hlaic
koia1260	bara1376	Baraic
koia1260	koia1261	Koiaric
koia1260/bara1376	bara1377	Barai-Namiae
koia1260/koia1261	koit1243	Koita-Koiari
koia1260/koia1261	biag1235	Biage-Mountain Koiali
kaya1327	kayg1237	Kaygir-Tamagario
mata1289	mata1291	Mataguayo II
mata1289	mata1290	Mataguayo I
mata1289/mata1291	wich1261	Wichi
mata1289/mata1291	chor1274	Chorote
tuuu1241	kwii1241	!Ui
tuuu1241	huaa1247	Hua
tuuu1241/kwii1241	east2867	Eastern !Ui
tuuu1241/kwii1241	nuuu1241	Ghaap-Kalahari
tuuu1241/huaa1247	taaa1242	Taa
nimb1257	oute1261	Outer Nimboranic
nimb1257/oute1261	mlap1239	Mlap-Gresi-Kemtuik
nimb1257/oute1261/mlap1239	gres1241	Gresi-Kemtuik
aust1307	east2493	East Formosan
aust1307	tsou1250	Tsouic
aust1307	mala1545	Malayo-Polynesian
aust1307	atay1246	Atayalic
aust1307	nort2899	Northwest Formosan
aust1307	west2572	Western Plains Austronesian
aust1307/east2493	cent2103	Central East Formosan
aust1307/east2493	nort2900	Northern East Formosan
aust1307/tsou1250	kana1292	Kanakanavu-Saaroa
aust1307/mala1545	nort3253	North Borneo Malayo-Polynesian
aust1307/mala1545	sang1335	Sangiric
aust1307/mala1545	kala1389	Kalamian
aust1307/mala1545	west2945	Central Timor
aust1307/mala1545	mina1272	Minahasan
aust1307/mala1545	moke1241	Moken-Moklen
aust1307/mala1545	bili1253	Bilic
aust1307/mala1545	timo1265	Timor-Babar
aust1307/mala1545	lamp1241	Lampungic
aust1307/mala1545	grea1302	Greater Seram Laut
aust1307/mala1545	cent2080	Central Luzon
aust1307/mala1545	toli1244	Tolitoli
aust1307/mala1545	east2712	Eastern Malayo-Polynesian
aust1307/mala1545	mala1536	Malayo-Sumbawan
aust1307/mala1545	nunu1252	Nunusaku
aust1307/mala1545	land1261	Land Dayak
aust1307/mala1545	grea1284	Greater Central Philippine
aust1307/mala1545	bata1315	Batanic
aust1307/mala1545	nort2829	Northwest Sumatra-Barrier Islands
aust1307/mala1545	tani1260	Tanimbar-Bomberai
aust1307/mala1545	sout2923	South Sulawesi
aust1307/mala1545	west2817	West Central Maluku
aust1307/mala1545	cele1242	Celebic
aust1307/mala1545	nort3238	Northern Luzon
aust1307/mala1545	bima1248	Bima-Lembata
aust1307/mala1545	java1253	Javanesic
aust1307/mala1545	basa1291	Basap-Greater Barito
aust1307/mala1545	nort2873	North Mangyan
aust1307/mala1545	aruu1241	Aru
aust1307/mala1545/nort3253	kaya1335	Kayan-Murik-Modang
aust1307/mala1545/nort3253	saba1285	Sabahan
aust1307/mala1545/nort3253	nort3171	North Sarawakan
aust1307/mala1545/nort3253	sara1342	Central Sarawak
aust1307/mala1545/nort3253/kaya1335	moda1243	Modang-Segai
aust1307/mala1545/nort3253/kaya1335	kaya1336	Kayan-Murik
aust1307/mala1545/nort3253/kaya1335/kaya1336	kaya1333	Kayanic
aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333	reja1244	Rejang-Makaham Kayan
aust1307/mala1545/nort3253/saba1285	nort3172	Northeast Sabahan
aust1307/mala1545/nort3253/saba1285	sout3154	Southwest Sabahan
aust1307/mala1545/nort3253/saba1285/sout3154	grea1293	Greater Dusunic
aust1307/mala1545/nort3253/saba1285/sout3154	grea1294	Greater Murutic
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293	dusu1277	Dusunic
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293	bisa1270	Bisaya-Lotud
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293	pait1248	Paitanic
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277	rung1260	Rungus-Mangkaak-Labuk
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277	kada1292	Kadazan-Sugut-Minokok
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277/rung1260	dump1244	Dumpas-Sukang
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277/kada1292	sugu1244	Sugut-Minokok Kadazan
aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/pait1248	uppe1426	Upper Kinabatangan-Lobu
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294	muru1275	Murutic
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275	east2724	Eastern Murutic
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275	nort3186	Northern Murutic
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/east2724	selu1244	Selungai-Sembakung Murut
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186	suma1273	Sumambu-Tagal
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186	lowl1273	Lowland Murut
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186/suma1273	tidu1238	Tidung-Bulusu
aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186/suma1273/tidu1238	tidu1239	Tidung
aust1307/mala1545/nort3253/nort3171	keny1280	Kenyahic
aust1307/mala1545/nort3253/nort3171	kela1257	Dayic
aust1307/mala1545/nort3253/nort3171	bera1263	Berawan-Lower Baram
aust1307/mala1545/nort3253/nort3171/keny1280	high1288	Highland Kenyah
aust1307/mala1545/nort3253/nort3171/keny1280	lowl1270	Lowland Kenyah
aust1307/mala1545/nort3253/nort3171/keny1280/high1288	uppe1425	Upper Pujungan
aust1307/mala1545/nort3253/nort3171/keny1280/lowl1270	west2875	Western Lowland Kenyah-Penan
aust1307/mala1545/nort3253/nort3171/keny1280/lowl1270/west2875	pena1271	Penan
aust1307/mala1545/nort3253/nort3171/keny1280/lowl1270/west2875/pena1271	west2562	Western Penan-Sebop
aust1307/mala1545/nort3253/nort3171/bera1263	bera1264	Berawan
aust1307/mala1545/nort3253/nort3171/bera1263	cent2094	Lower Baram
aust1307/mala1545/nort3253/nort3171/bera1263/bera1264	cent2097	Central-East Berawan
aust1307/mala1545/nort3253/nort3171/bera1263/cent2094	cent2272	Central Lower Baram A
aust1307/mala1545/nort3253/nort3171/bera1263/cent2094	cent2273	Central Lower Baram B
aust1307/mala1545/nort3253/sara1342	mela1262	Melanau-Kajang
aust1307/mala1545/nort3253/sara1342	puna1279	Punan-Muller-Schwaner
aust1307/mala1545/nort3253/sara1342/mela1262	mela1255	Melanau
aust1307/mala1545/nort3253/sara1342/mela1262	kaja1255	Kajang
aust1307/mala1545/nort3253/sara1342/mela1262/mela1255	sibu1259	Sibu-Kanowit-Tanjong
aust1307/mala1545/nort3253/sara1342/mela1262/kaja1255	kaja1256	Kajaman-Lahanan
aust1307/mala1545/nort3253/sara1342/puna1279	mull1247	Muller-Schwaner
aust1307/mala1545/nort3253/sara1342/puna1279	puna1280	Punan
aust1307/mala1545/nort3253/sara1342/puna1279/mull1247	hovo1240	Hovongan-Kereho
aust1307/mala1545/nort3253/sara1342/puna1279/puna1280	puna1281	Punan Tubu-Bah
aust1307/mala1545/nort3253/sara1342/puna1279/puna1280	aput1239	Aput-Busang-Merah-Kohi
aust1307/mala1545/nort3253/sara1342/puna1279/puna1280	buka1263	Bukat-Ukit-Beketan-Lugat-Lisum
aust1307/mala1545/sang1335	nort3174	Northern Sangiric
aust1307/mala1545/sang1335	sout3155	Southern Sangiric
aust1307/mala1545/sang1335/nort3174	nort2871	Sangil-Sangir
aust1307/mala1545/west2945	west2547	Kemak-Tukudede
aust1307/mala1545/mina1272	nort2886	North Minahasan
aust1307/mala1545/mina1272/nort2886	nort2887	Northeast Minahasan
aust1307/mala1545/bili1253	tbol1241	Tboli-Blaan
aust1307/mala1545/bili1253/tbol1241	blaa1241	Blaan
aust1307/mala1545/timo1265	east2733	Lakalei-Idate
aust1307/mala1545/timo1265	weta1246	Wetar-Atauro
aust1307/mala1545/timo1265	rote1234	Rote-Meto
aust1307/mala1545/timo1265	east2894	Eastern Timor
aust1307/mala1545/timo1265	sout3382	Southwest Maluku
aust1307/mala1545/timo1265/weta1246	weta1245	Wetar
aust1307/mala1545/timo1265/weta1246/weta1245	pera1258	Perai-Tugun-Aputai
aust1307/mala1545/timo1265/weta1246/weta1245/pera1258	pera1259	Perai-Aputai
aust1307/mala1545/timo1265/rote1234	east2858	Nuclear Rote
aust1307/mala1545/timo1265/rote1234	west2955	West Rote
aust1307/mala1545/timo1265/rote1234/east2858	cent2375	Central East Rote
aust1307/mala1545/timo1265/rote1234/east2858/cent2375	east2859	Southeast Rote
aust1307/mala1545/timo1265/rote1234/west2955	deng1254	Dengka-Meto
aust1307/mala1545/timo1265/rote1234/west2955/deng1254	uabm1238	Meto
aust1307/mala1545/timo1265/rote1234/west2955/deng1254/uabm1238	nort3357	Central Meto
aust1307/mala1545/timo1265/east2894	kawa1289	Kawaimina
aust1307/mala1545/timo1265/east2894	cent2079	Central Timoric A
aust1307/mala1545/timo1265/east2894/cent2079	tetu1244	Tetunic
aust1307/mala1545/timo1265/sout3382	sout2890	South Tanimbar
aust1307/mala1545/timo1265/sout3382	teun1242	Teun-Nila-Serua
aust1307/mala1545/timo1265/sout3382	baba1274	Babar
aust1307/mala1545/timo1265/sout3382	luan1261	Luangic-Kisaric
aust1307/mala1545/timo1265/sout3382/teun1242	nila1243	Nila-Serua
aust1307/mala1545/timo1265/sout3382/baba1274	sout2881	South Babar
aust1307/mala1545/timo1265/sout3382/baba1274	nort2859	North Babaric
aust1307/mala1545/timo1265/sout3382/baba1274/sout2881	sout2882	Southwest Babar
aust1307/mala1545/timo1265/sout3382/baba1274/sout2881	mase1249	Masela-South Babar
aust1307/mala1545/timo1265/sout3382/luan1261	luan1262	Luangic
aust1307/mala1545/timo1265/sout3382/luan1261	kisa1265	Kisaric
aust1307/mala1545/lamp1241	pesi1234	Pesisir
aust1307/mala1545/grea1302	band1354	Banda-Geser
aust1307/mala1545/grea1302	east2741	East Seram
aust1307/mala1545/grea1302/band1354	gese1239	Seran Laut
aust1307/mala1545/grea1302/band1354/gese1239	gese1241	Geser-Gorom-Bati
aust1307/mala1545/grea1302/east2741	seti1249	Setic
aust1307/mala1545/grea1302/east2741	east2748	East Rivers Seram
aust1307/mala1545/cent2080	samb1319	Sambalic
aust1307/mala1545/cent2080/samb1319	tina1255	Tina-Bolinao
aust1307/mala1545/cent2080/samb1319	abel1234	Abellen-Botolan
aust1307/mala1545/cent2080/samb1319	maga1270	Mag-Ayta
aust1307/mala1545/east2712	sout3229	South Halmahera-West New Guinea
aust1307/mala1545/east2712	ocea1241	Oceanic
aust1307/mala1545/east2712/sout3229	cend1238	Cenderawasih Bay
aust1307/mala1545/east2712/sout3229	raja1255	Raja Ampat-South Halmahera
aust1307/mala1545/east2712/sout3229	lowe1409	Lower Mamberamo
aust1307/mala1545/east2712/sout3229/cend1238	biak1249	Biakic
aust1307/mala1545/east2712/sout3229/cend1238	yape1249	Yapen
aust1307/mala1545/east2712/sout3229/cend1238	sout3230	Southwest Cenderawasih Bay
aust1307/mala1545/east2712/sout3229/cend1238/biak1249	biak1250	Biak-Roon
aust1307/mala1545/east2712/sout3229/cend1238/yape1249	cent2277	Central-Western Yapen
aust1307/mala1545/east2712/sout3229/cend1238/yape1249	east2438	Eastern Yapen
aust1307/mala1545/east2712/sout3229/cend1238/yape1249/cent2277	ansu1238	Ansus-Ambai
aust1307/mala1545/east2712/sout3229/cend1238/yape1249/cent2277	cent2308	Central Yapen
aust1307/mala1545/east2712/sout3229/cend1238/yape1249/cent2277/cent2308	seru1248	Serui-Busami
aust1307/mala1545/east2712/sout3229/cend1238/sout3230	yaur1240	Yaur-Yerisiam
aust1307/mala1545/east2712/sout3229/raja1255	sout3231	South Halmahera
aust1307/mala1545/east2712/sout3229/raja1255	maya1288	Maya-Matbat
aust1307/mala1545/east2712/sout3229/raja1255	sala1285	Salawati-Batta
aust1307/mala1545/east2712/sout3229/raja1255	ambe1249	Ambel-Biga
aust1307/mala1545/east2712/sout3229/raja1255/sout3231	east2439	East Makian-Gane
aust1307/mala1545/east2712/sout3229/raja1255/sout3231	cent2270	Central-Eastern South Halmahera
aust1307/mala1545/east2712/sout3229/raja1255/maya1288	raja1258	Raja Ampat Maya
aust1307/mala1545/east2712/sout3229/lowe1409	yoke1239	Yoke-Pauwi
aust1307/mala1545/east2712/ocea1241	temo1244	Temotu
aust1307/mala1545/east2712/ocea1241	admi1239	Admiralty Islands
aust1307/mala1545/east2712/ocea1241	stma1240	St. Matthias
aust1307/mala1545/east2712/ocea1241	sout3173	Southern Melanesian
aust1307/mala1545/east2712/ocea1241	sout2853	Southeast Solomonic
aust1307/mala1545/east2712/ocea1241	cent2060	Central Pacific linkage
aust1307/mala1545/east2712/ocea1241	micr1243	Micronesian
aust1307/mala1545/east2712/ocea1241	west2818	Western Oceanic linkage
aust1307/mala1545/east2712/ocea1241	yape1250	Yapesic
aust1307/mala1545/east2712/ocea1241	nort3195	North and Central Vanuatu
aust1307/mala1545/east2712/ocea1241/temo1244	reef1242	Reefs-Santa Cruz
aust1307/mala1545/east2712/ocea1241/temo1244	utup1237	Utupua-Vanikoro
aust1307/mala1545/east2712/ocea1241/temo1244/reef1242	natu1250	Natugu-Nalogo
aust1307/mala1545/east2712/ocea1241/temo1244/utup1237	utup1238	Utupua
aust1307/mala1545/east2712/ocea1241/admi1239	east2459	Eastern Admiralty Islands
aust1307/mala1545/east2712/ocea1241/admi1239	west2532	Western Admiralty Islands
aust1307/mala1545/east2712/ocea1241/admi1239/east2459	manu1262	Manus
aust1307/mala1545/east2712/ocea1241/admi1239/east2459	sout2879	South-East Admiralty
aust1307/mala1545/east2712/ocea1241/admi1239/east2459/manu1262	moko1244	Mokoreng-Loniu
aust1307/mala1545/east2712/ocea1241/admi1239/east2459/manu1262	east2460	East Manus
aust1307/mala1545/east2712/ocea1241/admi1239/east2459/manu1262	west2533	West Manus
aust1307/mala1545/east2712/ocea1241/admi1239/east2459/manu1262/east2460	koro1314	Koro-Lele-Nali-Titan
aust1307/mala1545/east2712/ocea1241/admi1239/east2459/manu1262/east2460	kurt1251	Kurti-Kele-Ere
aust1307/mala1545/east2712/ocea1241/admi1239/east2459/manu1262/east2460/kurt1251	kurt1252	Kurti-Elu
